Wall time,Step,Value
1739422112.7869263,120999,0.026665177196264267
1739424701.2247097,121499,0.02675488218665123
1739427196.882026,121999,0.027367224916815758
1739429737.7751245,122499,0.02644871175289154
1739432291.1055067,122999,0.026039622724056244
1739434789.8370237,123499,0.02686520293354988
1739437328.6388817,123999,0.026970136910676956
1739439782.3999548,124499,0.026968179270625114
1739442068.0872798,124999,0.027181653305888176
1739444405.589828,125499,0.02683008648455143
1739446931.6981285,125999,0.025575943291187286
1739449297.8303435,126499,0.02745465561747551
1739451673.1161995,126999,0.025291502475738525
1739454223.5634696,127499,0.02692357636988163
1739456806.7471743,127999,0.026804890483617783
1739459194.758368,128499,0.02653496153652668
